valor,rsi,b7l,b7u,b21l,b21u,ema100,ema200
"[139.692375, 36.84833002176161, 139.57128024574635, 139.9391326113964, 139.53065763052442, 140.08243617899947, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.692875, 36.9356980273119, 139.57140149885885, 139.93915421542675, 139.53075617685982, 140.08238525171168, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.697215, 37.71182337561748, 139.5724479488974, 139.9393477653882, 139.53160251858432, 140.0819522433205, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.695715, 37.43991540088586, 139.57208749709773, 139.93927964575934, 139.53131184088474, 140.08210006387722, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.691715, 36.73363516317478, 139.5711199726209, 139.93910431309328, 139.53052722083623, 140.08250373154476, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.695835, 37.461523662945325, 139.57211638091647, 139.93928504765486, 139.5313351666129, 140.0820881667205, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.692835, 36.928693343448295, 139.57139180387682, 139.9391524818374, 139.5307483010534, 140.08238931799428, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.691105, 36.62826240300859, 139.57097161999184, 139.93907838000808, 139.53040635855925, 140.08256649858365, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.689605, 36.37170207798287, 139.57060591526331, 139.93901551330802, 139.53010780146653, 140.08272219853356, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.697845, 37.82720606090075, 139.5725989519199, 139.9393767623657, 139.53172402311807, 140.08189073878677, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.698815, 38.00624573045718, 139.57283100062014, 139.9394218565226, 139.53191042950175, 140.08179671335546, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.698025, 37.860302338016254, 139.57264205356995, 139.9393850892871, 139.53175867559312, 140.08187322916885, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.695255, 37.357314148681766, 139.57197669906313, 139.93925901522246, 139.5312223104996, 140.08214578473857, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.693755, 37.090476190478114, 139.57161455654656, 139.9391925863105, 139.5309290967247, 140.08229614137062, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.690855, 36.585251291686205, 139.57091075833847, 139.93906781309, 139.53035673274593, 140.08259231487318, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.691355, 36.671374764593025, 139.57103244595712, 139.9390889826142, 139.53045593084053, 140.0825407358262, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.703555, 38.906093906093055, 139.57395709038585, 139.9396500524712, 139.5328095641503, 140.08134900727836, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.701305, 38.47369720918591, 139.57342417967232, 139.93954010604187, 139.53238519808, 140.08155908763436, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.699915, 38.211342229200376, 139.57309349039457, 139.93947365246248, 139.53212083083002, 140.08169107393195, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.701385, 38.48890645846505, 139.57344317804584, 139.93954396481118, 139.53240036230696, 140.081551542455, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.690145, 36.46364870558524, 139.57073771677193, 139.9390379975137, 139.53021550372938, 140.0826659248421, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.704535, 39.09748017267227, 139.57418828145745, 139.93969886139956, 139.53299301742436, 140.08125888733758, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.690235, 36.47901835893626, 139.5707596675314, 139.93904176103993, 139.53023342986864, 140.0826565701314, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.690645, 36.54919994368933, 139.57085960698066, 139.93905896444784, 139.53031500570918, 140.08261404190992, 139.921982, 140.02626, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.694645, 15.596793536578804, 139.549807102187, 139.9293943263844, 139.5082502961377, 140.0776311324338, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.696305, 16.471984508708235, 139.55019717855606, 139.92947853572963, 139.50855874402464, 140.07748077978493, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.700155, 18.43357325850406, 139.55109589415719, 139.9296798201285, 139.50926515075966, 140.07714103971662, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.703095, 19.870565675927757, 139.55177653634058, 139.9298391779451, 139.50979611403474, 140.07689007644152, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.704845, 20.702128921307477, 139.55217934830347, 139.9299363659822, 139.5101086653124, 140.07674419183056, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.707185, 21.787448090310573, 139.55271523706145, 139.93006904865283, 139.51052249844938, 140.0765532158364, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.694185, 15.351016015698201, 139.54969873464142, 139.92937126535855, 139.508164411486, 140.07767320756165, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.692655, 14.523139861925433, 139.5493374405293, 139.9292954166135, 139.50787747031785, 140.07781443444412, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.688535, 13.921273661778985, 139.54835803266548, 139.9290976816202, 139.50709502518876, 140.0782044986208, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.679535, 13.177880621810978, 139.54618576288675, 139.92869852282752, 139.50533662052067, 140.0791057604318, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.693705, 15.093021779154034, 139.54958552880797, 139.9293473283349, 139.5080746027358, 140.0777173020262, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.692705, 14.550450508010371, 139.5493492682684, 139.92929787458868, 139.50788687859313, 140.07780978807358, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.690095, 14.05874161286485, 139.54872999123774, 139.9291714373337, 139.50739296304712, 140.07805513219105, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.689595, 14.014386673398255, 139.54861092147053, 139.92914764995805, 139.50729769172963, 140.07810278446092, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.690145, 14.063192553664361, 139.54874189054334, 139.92917382374236, 139.5074024786722, 140.07805037847072, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.682145, 13.385162417887525, 139.5468203271135, 139.92880967288647, 139.50585346686077, 140.07883748552027, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.680645, 13.265245177089954, 139.54645609297418, 139.92874533559726, 139.5055571156518, 140.07899097958637, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.677745, 13.039394117301864, 139.54574840074017, 139.92862445640267, 139.50497891063412, 140.07929299412785, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.689745, 14.027663740289434, 139.54864665704258, 139.92915477152883, 139.50732629508775, 140.07808846681712, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.693745, 15.114581349584508, 139.5495949675657, 139.92934931814855, 139.50808209420575, 140.07771362008003, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.693745, 15.114581349584508, 139.5495949675657, 139.92934931814855, 139.50808209420575, 140.07771362008003, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.703505, 20.066949608465215, 139.55187106578657, 139.92986179135627, 139.50986957487038, 140.07685566322493, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
"[139.704005, 20.3051433339246, 139.55198621615745, 139.92988949812826, 139.50995896709335, 140.07681389004958, 139.916992, 140.022705, '148.405925147.111675146.731395', '133.397005137.383137.385025', '142.859665142.8105142.561', '137.385025137.875137.916', '141.5105141.4695141.4565', '139.555139.5825139.583']"
